City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
"St Louis",1904,Athletics,Athletics,"HILLMAN, Harry",USA,Men,400m,M,Gold
"St Louis",1904,Athletics,Athletics,"WALLER, Frank",USA,Men,400m,M,Silver
"St Louis",1904,Athletics,Athletics,"POAGE, George",USA,Men,"400m hurdles",M,Bronze
"St Louis",1904,Athletics,Athletics,"HILLMAN, Harry",USA,Men,"400m hurdles",M,Gold
"St Louis",1904,Athletics,Athletics,"WALLER, Frank",USA,Men,"400m hurdles",M,Silver
"St Louis",1904,Athletics,Athletics,"MUNSON, David Curtis",USA,Men,"4miles team",M,Gold
"St Louis",1904,Athletics,Athletics,"NEWTON, Arthur",USA,Men,"4miles team",M,Gold
"St Louis",1904,Athletics,Athletics,"PILGRIM, Paul Harry",USA,Men,"4miles team",M,Gold
"St Louis",1904,Athletics,Athletics,"UNDERWOOD, George",USA,Men,"4miles team",M,Gold
"St Louis",1904,Athletics,Athletics,"VALENTINE, Howard",USA,Men,"4miles team",M,Gold
"St Louis",1904,Athletics,Athletics,"CORAY, Albert",ZZX,Men,"4miles team",M,Silver
"St Louis",1904,Athletics,Athletics,"HATCH, Sidney",ZZX,Men,"4miles team",M,Silver
"St Louis",1904,Athletics,Athletics,"HEARN, Lacey",ZZX,Men,"4miles team",M,Silver
"St Louis",1904,Athletics,Athletics,"LIGHTBODY, James",ZZX,Men,"4miles team",M,Silver
"St Louis",1904,Athletics,Athletics,"VERNER, William Frank",ZZX,Men,"4miles team",M,Silver
"St Louis",1904,Athletics,Athletics,"MITCHELL, James",USA,Men,"56lb weight throw (25.4kg)",M,Bronze
"St Louis",1904,Athletics,Athletics,"DESMARTEAU, Etienne",CAN,Men,"56lb weight throw (25.4kg)",M,Gold
"St Louis",1904,Athletics,Athletics,"FLANAGAN, John Jesus",USA,Men,"56lb weight throw (25.4kg)",M,Silver
"St Louis",1904,Athletics,Athletics,"MOULTON, Fay",USA,Men,60m,M,Bronze
"St Louis",1904,Athletics,Athletics,"HAHN, Archie",USA,Men,60m,M,Gold
"St Louis",1904,Athletics,Athletics,"HOGENSON, William",USA,Men,60m,M,Silver
"St Louis",1904,Athletics,Athletics,"BREITKREUTZ, Emil",USA,Men,800m,M,Bronze
"St Louis",1904,Athletics,Athletics,"LIGHTBODY, James",USA,Men,800m,M,Gold
"St Louis",1904,Athletics,Athletics,"VALENTINE, Howard",USA,Men,800m,M,Silver
"St Louis",1904,Athletics,Athletics,"HARE, Thomas Truxton",USA,Men,decathlon,M,Bronze
"St Louis",1904,Athletics,Athletics,"KIELY, Thomas Francis",GBR,Men,decathlon,M,Gold
"St Louis",1904,Athletics,Athletics,"GUNN, Adam",USA,Men,decathlon,M,Silver
"St Louis",1904,Athletics,Athletics,"GEORGANDAS, Nicolaos",GRE,Men,"discus throw",M,Bronze
"St Louis",1904,Athletics,Athletics,"SHERIDAN, Martin",USA,Men,"discus throw",M,Gold
"St Louis",1904,Athletics,Athletics,"ROSE, Ralph",USA,Men,"discus throw",M,Silver
"St Louis",1904,Athletics,Athletics,"ROSE, Ralph",USA,Men,"hammer throw",M,Bronze
"St Louis",1904,Athletics,Athletics,"FLANAGAN, John Jesus",USA,Men,"hammer throw",M,Gold
"St Louis",1904,Athletics,Athletics,"DEWITT, John",USA,Men,"hammer throw",M,Silver
"St Louis",1904,Athletics,Athletics,"WEINSTEIN, Paul",GER,Men,"high jump",M,Bronze
"St Louis",1904,Athletics,Athletics,"JONES, Samuel",USA,Men,"high jump",M,Gold
"St Louis",1904,Athletics,Athletics,"SERVISS, Garrett",USA,Men,"high jump",M,Silver
"St Louis",1904,Athletics,Athletics,"ROBERTSON, Lawson N.",USA,Men,"high jump, standing",M,Bronze
"St Louis",1904,Athletics,Athletics,"EWRY, Ray",USA,Men,"high jump, standing",M,Gold
"St Louis",1904,Athletics,Athletics,"STADLER, Joseph F.",USA,Men,"high jump, standing",M,Silver
"St Louis",1904,Athletics,Athletics,"STANGLAND, Robert",USA,Men,"long jump",M,Bronze
"St Louis",1904,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,"long jump",M,Gold
"St Louis",1904,Athletics,Athletics,"FRANK, Daniel",USA,Men,"long jump",M,Silver
"St Louis",1904,Athletics,Athletics,"BILLER, John",USA,Men,"long jump, standing",M,Bronze
"St Louis",1904,Athletics,Athletics,"EWRY, Ray",USA,Men,"long jump, standing",M,Gold
"St Louis",1904,Athletics,Athletics,"KING, Charles",USA,Men,"long jump, standing",M,Silver
"St Louis",1904,Athletics,Athletics,"NEWTON, Arthur",USA,Men,marathon,M,Bronze
"St Louis",1904,Athletics,Athletics,"HICKS, Thomas",USA,Men,marathon,M,Gold
"St Louis",1904,Athletics,Athletics,"CORAY, Albert",USA,Men,marathon,M,Silver
"St Louis",1904,Athletics,Athletics,"WILKINS, Louis",USA,Men,"pole vault",M,Bronze
"St Louis",1904,Athletics,Athletics,"DVORAK, Charles",USA,Men,"pole vault",M,Gold
"St Louis",1904,Athletics,Athletics,"SAMSE, Leroy",USA,Men,"pole vault",M,Silver
"St Louis",1904,Athletics,Athletics,"FEUERBACH, Lawrence E. Joseph",USA,Men,"shot put",M,Bronze
"St Louis",1904,Athletics,Athletics,"ROSE, Ralph",USA,Men,"shot put",M,Gold
"St Louis",1904,Athletics,Athletics,"COE, William Wesley",USA,Men,"shot put",M,Silver
"St Louis",1904,Athletics,Athletics,"MERZ, William",USA,Men,"triathlon (long jump / shot put / 100 yards)",M,Bronze
"St Louis",1904,Athletics,Athletics,"EMMERICH, Max",USA,Men,"triathlon (long jump / shot put / 100 yards)",M,Gold
"St Louis",1904,Athletics,Athletics,"GRIEB, John",USA,Men,"triathlon (long jump / shot put / 100 yards)",M,Silver
"St Louis",1904,Athletics,Athletics,"STANGLAND, Robert",USA,Men,"triple jump",M,Bronze
"St Louis",1904,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,"triple jump",M,Gold
"St Louis",1904,Athletics,Athletics,"ENGLEHARDT, Frederick",USA,Men,"triple jump",M,Silver
"St Louis",1904,Athletics,Athletics,"STADLER, Joseph F.",USA,Men,"triple jump, standing",M,Bronze
"St Louis",1904,Athletics,Athletics,"EWRY, Ray",USA,Men,"triple jump, standing",M,Gold
"St Louis",1904,Athletics,Athletics,"KING, Charles",USA,Men,"triple jump, standing",M,Silver
"St Louis",1904,Boxing,Boxing,"FINNEGAN, George",USA,Men,"- 47.63kg (flyweight)",M,Gold
"St Louis",1904,Boxing,Boxing,"BURKE, Miles",USA,Men,"- 47.63kg (flyweight)",M,Silver
"St Louis",1904,Boxing,Boxing,"MICHAELS, William",USA,Men,"+ 71.67kg (heavyweight)",M,Bronze
"St Louis",1904,Boxing,Boxing,"BERGER, Samuel",USA,Men,"+ 71.67kg (heavyweight)",M,Gold
"St Louis",1904,Boxing,Boxing,"MAYER, Charles",USA,Men,"+ 71.67kg (heavyweight)",M,Silver
"St Louis",1904,Boxing,Boxing,"KIRK, Oliver L.",USA,Men,"47.63 - 52.16kg (bantamweight)",M,Gold
"St Louis",1904,Boxing,Boxing,"FINNEGAN, George",USA,Men,"47.63 - 52.16kg (bantamweight)",M,Silver
"St Louis",1904,Boxing,Boxing,"GILMORE, Frederick",USA,Men,"52.16 - 56.7kg (featherweight)",M,Bronze
"St Louis",1904,Boxing,Boxing,"KIRK, Oliver L.",USA,Men,"52.16 - 56.7kg (featherweight)",M,Gold
"St Louis",1904,Boxing,Boxing,"HALLER, Frank",USA,Men,"52.16 - 56.7kg (featherweight)",M,Silver
"St Louis",1904,Boxing,Boxing,"VAN HORN, Russell",USA,Men,"56.7 - 61.24kg (lightweight)",M,Bronze
"St Louis",1904,Boxing,Boxing,"SPANGER, Harry J.",USA,Men,"56.7 - 61.24kg (lightweight)",M,Gold
"St Louis",1904,Boxing,Boxing,"EAGAN, James Jack",USA,Men,"56.7 - 61.24kg (lightweight)",M,Silver
"St Louis",1904,Boxing,Boxing,"EAGAN, James Jack",USA,Men,"61.24 - 65.77kg (welterweight)",M,Bronze
"St Louis",1904,Boxing,Boxing,"LYDON, Joseph",USA,Men,"61.24 - 65.77kg (welterweight)",M,Bronze
"St Louis",1904,Boxing,Boxing,"YOUNG, Albert",USA,Men,"61.24 - 65.77kg (welterweight)",M,Gold
"St Louis",1904,Boxing,Boxing,"SPANGER, Harry J.",USA,Men,"61.24 - 65.77kg (welterweight)",M,Silver
"St Louis",1904,Boxing,Boxing,"MAYER, Charles",USA,Men,"65.77 - 71.67kg (middleweight)",M,Gold
"St Louis",1904,Boxing,Boxing,"SPRADLEY, Benjamin",USA,Men,"65.77 - 71.67kg (middleweight)",M,Silver
"St Louis",1904,Cycling,"Cycling Track","BILLINGTON, Edward",USA,Men,"1 mile (1609.3m)",M,Bronze
"St Louis",1904,Cycling,"Cycling Track","HURLEY, Marcus",USA,Men,"1 mile (1609.3m)",M,Gold
"St Louis",1904,Cycling,"Cycling Track","DOWNING, Burton",USA,Men,"1 mile (1609.3m)",M,Silver
"St Louis",1904,Cycling,"Cycling Track","DOWNING, Burton",USA,Men,"1/2 mile (804.7m)",M,Bronze
"St Louis",1904,Cycling,"Cycling Track","HURLEY, Marcus",USA,Men,"1/2 mile (804.7m)",M,Gold
"St Louis",1904,Cycling,"Cycling Track","BILLINGTON, Edward",USA,Men,"1/2 mile (804.7m)",M,Silver
"St Louis",1904,Cycling,"Cycling Track","BILLINGTON, Edward",USA,Men,"1/3 mile (536.5m)",M,Bronze
"St Louis",1904,Cycling,"Cycling Track","HURLEY, Marcus",USA,Men,"1/3 mile (536.5m)",M,Gold
"St Louis",1904,Cycling,"Cycling Track","DOWNING, Burton",USA,Men,"1/3 mile (536.5m)",M,Silver
"St Louis",1904,Cycling,"Cycling Track","BILLINGTON, Edward",USA,Men,"1/4 mile (402.3m)",M,Bronze
"St Louis",1904,Cycling,"Cycling Track","HURLEY, Marcus",USA,Men,"1/4 mile (402.3m)",M,Gold
"St Louis",1904,Cycling,"Cycling Track","DOWNING, Burton",USA,Men,"1/4 mile (402.3m)",M,Silver
"St Louis",1904,Cycling,"Cycling Track","HURLEY, Marcus",USA,Men,"2 miles (3.218km)",M,Bronze
"St Louis",1904,Cycling,"Cycling Track","DOWNING, Burton",USA,Men,"2 miles (3.218km)",M,Gold
"St Louis",1904,Cycling,"Cycling Track","GOERKE, Oscar",USA,Men,"2 miles (3.218km)",M,Silver
"St Louis",1904,Cycling,"Cycling Track","WILEY, George",USA,Men,"25 miles (40.232km)",M,Bronze
"St Louis",1904,Cycling,"Cycling Track","DOWNING, Burton",USA,Men,"25 miles (40.232km)",M,Gold
"St Louis",1904,Cycling,"Cycling Track","ANDREWS, Arthur F.",USA,Men,"25 miles (40.232km)",M,Silver
"St Louis",1904,Cycling,"Cycling Track","ANDREWS, Arthur F.",USA,Men,"5 miles (8.046km)",M,Bronze
"St Louis",1904,Cycling,"Cycling Track","SCHLEE, Charles",USA,Men,"5 miles (8.046km)",M,Gold
"St Louis",1904,Cycling,"Cycling Track","WILEY, George",USA,Men,"5 miles (8.046km)",M,Silver
"St Louis",1904,Fencing,Fencing,"VAN ZO POST, Albertson",CUB,Men,"ÃƒÂ©pÃƒÂ©e individual",M,Bronze
"St Louis",1904,Fencing,Fencing,"FONST, Ramon",CUB,Men,"ÃƒÂ©pÃƒÂ©e individual",M,Gold
"St Louis",1904,Fencing,Fencing,"TATHAM, Charles",CUB,Men,"ÃƒÂ©pÃƒÂ©e individual",M,Silver
"St Louis",1904,Fencing,Fencing,"TATHAM, Charles",CUB,Men,"foil individual",M,Bronze
"St Louis",1904,Fencing,Fencing,"FONST, Ramon",CUB,Men,"foil individual",M,Gold
"St Louis",1904,Fencing,Fencing,"VAN ZO POST, Albertson",CUB,Men,"foil individual",M,Silver
"St Louis",1904,Fencing,Fencing,"DIAZ, Manuel",ZZX,Men,"foil team",M,Gold
"St Louis",1904,Fencing,Fencing,"FONST, Ramon",ZZX,Men,"foil team",M,Gold
"St Louis",1904,Fencing,Fencing,"VAN ZO POST, Albertson",ZZX,Men,"foil team",M,Gold
"St Louis",1904,Fencing,Fencing,"FOX, Arthur",USA,Men,"foil team",M,Silver
"St Louis",1904,Fencing,Fencing,"TATHAM, Charles",USA,Men,"foil team",M,Silver
"St Louis",1904,Fencing,Fencing,"TOWNSEND, Charles Fitzhugh",USA,Men,"foil team",M,Silver
"St Louis",1904,Fencing,Fencing,"VAN ZO POST, Albertson",CUB,Men,"sabre individual",M,Bronze
"St Louis",1904,Fencing,Fencing,"DIAZ, Manuel",CUB,Men,"sabre individual",M,Gold
"St Louis",1904,Fencing,Fencing,"GREBE, William",USA,Men,"sabre individual",M,Silver
"St Louis",1904,Fencing,Fencing,"GREBE, William",USA,Men,"stick, single",M,Bronze
"St Louis",1904,Fencing,Fencing,"VAN ZO POST, Albertson",CUB,Men,"stick, single",M,Gold
"St Louis",1904,Fencing,Fencing,"O'CONNOR, William Scott",USA,Men,"stick, single",M,Silver
"St Louis",1904,Football,Football,"BRADY, Joseph J.",USA,Men,football,M,Bronze
"St Louis",1904,Football,Football,"COOKE, George Edwin",USA,Men,football,M,Bronze
"St Louis",1904,Football,Football,"COOKE, Thomas J.",USA,Men,football,M,Bronze
"St Louis",1904,Football,Football,"COSTGROVE, Cormic F.",USA,Men,football,M,Bronze
"St Louis",1904,Football,Football,DIERKES,USA,Men,football,M,Bronze
"St Louis",1904,Football,Football,"DOOLING, Martin T.",USA,Men,football,M,Bronze
"St Louis",1904,Football,Football,"FROST, Frank",USA,Men,football,M,Bronze
"St Louis",1904,Football,Football,"JAMESON, Claude Stanley",USA,Men,football,M,Bronze
"St Louis",1904,Football,Football,"JAMESON, Henry Wood",USA,Men,football,M,Bronze
"St Louis",1904,Football,Football,"JOHNSON, -",USA,Men,football,M,Bronze
"St Louis",1904,Football,Football,O'CONNELL,USA,Men,football,M,Bronze
"St Louis",1904,Football,Football,"TATE, Harry",USA,Men,football,M,Bronze
"St Louis",1904,Football,Football,"BARTLIFF, Charles Albert",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"BRADY, Joseph J.",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"BRITTINGHAM, Warren G.",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"BROCKMEYER, Oscar B.",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"COOKE, George Edwin",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"COOKE, Thomas J.",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"COSTGROVE, Cormic F.",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"CUDMORE, Alexander",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,DIERKES,USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"DOOLING, Martin T.",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"DUCKER, George",CAN,Men,football,M,Gold
"St Louis",1904,Football,Football,"FRASER, John Alexander",CAN,Men,football,M,Gold
"St Louis",1904,Football,Football,"FROST, Frank",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"GOURLEY, John",CAN,Men,football,M,Gold
"St Louis",1904,Football,Football,"HALL, Alexander",CAN,Men,football,M,Gold
"St Louis",1904,Football,Football,"JAMESON, Claude Stanley",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"JAMESON, Henry Wood",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"JANUARY, Charles James",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"JANUARY, John Hartnett",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"JANUARY, Thomas Thurston",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"JOHNSON, -",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"JOHNSON, Albert",CAN,Men,football,M,Gold
"St Louis",1904,Football,Football,"LANE, Robert",CAN,Men,football,M,Gold
"St Louis",1904,Football,Football,"LAWLER, Raymond E.",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"LINTON, Ernest",CAN,Men,football,M,Gold
"St Louis",1904,Football,Football,"LYDON, Joseph",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"MACDONALD, Gordon",CAN,Men,football,M,Gold
"St Louis",1904,Football,Football,"MENGES, Louis John",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,O'CONNELL,USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"RATICAN, Peter Joseph",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"STEEP, Frederick",CAN,Men,football,M,Gold
"St Louis",1904,Football,Football,"TATE, Harry",USA,Men,football,M,Gold
"St Louis",1904,Football,Football,"TAYLOR, Thomas",CAN,Men,football,M,Gold
"St Louis",1904,Football,Football,"TWAITS, William",CAN,Men,football,M,Gold
"St Louis",1904,Football,Football,"BARTLIFF, Charles Albert",USA,Men,football,M,Silver
"St Louis",1904,Football,Football,"BRITTINGHAM, Warren G.",USA,Men,football,M,Silver
"St Louis",1904,Football,Football,"BROCKMEYER, Oscar B.",USA,Men,football,M,Silver
"St Louis",1904,Football,Football,"CUDMORE, Alexander",USA,Men,football,M,Silver
"St Louis",1904,Football,Football,"JANUARY, Charles James",USA,Men,football,M,Silver
"St Louis",1904,Football,Football,"JANUARY, John Hartnett",USA,Men,football,M,Silver
"St Louis",1904,Football,Football,"JANUARY, Thomas Thurston",USA,Men,football,M,Silver
"St Louis",1904,Football,Football,"LAWLER, Raymond E.",USA,Men,football,M,Silver
"St Louis",1904,Football,Football,"LYDON, Joseph",USA,Men,football,M,Silver
"St Louis",1904,Football,Football,"MENGES, Louis John",USA,Men,football,M,Silver
"St Louis",1904,Football,Football,"RATICAN, Peter Joseph",USA,Men,football,M,Silver
"St Louis",1904,Golf,Golf,"MCKINNIE, Burt P.",USA,Men,individual,M,Bronze
"St Louis",1904,Golf,Golf,"NEWTON, Francis Clement",USA,Men,individual,M,Bronze
"St Louis",1904,Golf,Golf,"LYON, George Seymour",CAN,Men,individual,M,Gold
"St Louis",1904,Golf,Golf,"EGAN, Henri Chandler",USA,Men,individual,M,Silver
"St Louis",1904,Golf,Golf,"CUMMINS, Edward M.",USA,Men,team,M,Gold
"St Louis",1904,Golf,Golf,"EDWARDS, Kenneth Paine",USA,Men,team,M,Gold
"St Louis",1904,Golf,Golf,"EGAN, Henri Chandler",USA,Men,team,M,Gold
"St Louis",1904,Golf,Golf,"EGAN, Walter Eugene",USA,Men,team,M,Gold
"St Louis",1904,Golf,Golf,"HUNTER, Robert Edward",USA,Men,team,M,Gold
"St Louis",1904,Golf,Golf,"MOORE, Nathaniel Fish",USA,Men,team,M,Gold
"St Louis",1904,Golf,Golf,"PHELPS, Mason Elliot",USA,Men,team,M,Gold
"St Louis",1904,Golf,Golf,"SAWYER, Danieledward",USA,Men,team,M,Gold
"St Louis",1904,Golf,Golf,"SMOOT, Clement E.",USA,Men,team,M,Gold
"St Louis",1904,Golf,Golf,"WOOD, Warren K.",USA,Men,team,M,Gold
"St Louis",1904,Golf,Golf,"CADY, John Deere",USA,Men,team,M,Silver
"St Louis",1904,Golf,Golf,"LAMBERT, Albert Bond",USA,Men,team,M,Silver
"St Louis",1904,Golf,Golf,"MAXWELL, John R.",USA,Men,team,M,Silver
"St Louis",1904,Golf,Golf,"MCKINNIE, Burt P.",USA,Men,team,M,Silver
"St Louis",1904,Golf,Golf,"MCKITTRICK, Ralph",USA,Men,team,M,Silver
"St Louis",1904,Golf,Golf,"NEWTON, Francis Clement",USA,Men,team,M,Silver
"St Louis",1904,Golf,Golf,"POTTER, Henry",USA,Men,team,M,Silver
"St Louis",1904,Golf,Golf,"SEMPLE, Frederick",USA,Men,team,M,Silver
"St Louis",1904,Golf,Golf,"STICKNEY, Arthur William",USA,Men,team,M,Silver
"St Louis",1904,Golf,Golf,"STICKNEY, Stuart Grosvenor",USA,Men,team,M,Silver
"St Louis",1904,Gymnastics,"Artistic G.","WILSON, Ralph",USA,Men,"club swinging",M,Bronze
"St Louis",1904,Gymnastics,"Artistic G.","HENNIG, Edward",USA,Men,"club swinging",M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","VOIGT, Emil",USA,Men,"club swinging",M,Silver
"St Louis",1904,Gymnastics,"Artistic G.","WEBER, Wilhelm",GER,Men,"combined 3 events",M,Bronze
"St Louis",1904,Gymnastics,"Artistic G.","SPINNLER, Adolf",SUI,Men,"combined 3 events",M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","LENHART, Julius",USA,Men,"combined 3 events",M,Silver
"St Louis",1904,Gymnastics,"Artistic G.","MERZ, William",USA,Men,"combined 4 events",M,Bronze
"St Louis",1904,Gymnastics,"Artistic G.","HEIDA, Anton",USA,Men,"combined 4 events",M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","EYSER, George",USA,Men,"combined 4 events",M,Silver
"St Louis",1904,Gymnastics,"Artistic G.","EYSER, George",USA,Men,"horizontal bar",M,Bronze
"St Louis",1904,Gymnastics,"Artistic G.","HEIDA, Anton",USA,Men,"horizontal bar",M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","HENNIG, Edward",USA,Men,"horizontal bar",M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","SPINNLER, Adolf",SUI,Men,"individual all-round",M,Bronze
"St Louis",1904,Gymnastics,"Artistic G.","LENHART, Julius",USA,Men,"individual all-round",M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","WEBER, Wilhelm",GER,Men,"individual all-round",M,Silver
"St Louis",1904,Gymnastics,"Artistic G.","DUHA, John",USA,Men,"parallel bars",M,Bronze
"St Louis",1904,Gymnastics,"Artistic G.","EYSER, George",USA,Men,"parallel bars",M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","HEIDA, Anton",USA,Men,"parallel bars",M,Silver
"St Louis",1904,Gymnastics,"Artistic G.","MERZ, William",USA,Men,"pommel horse",M,Bronze
"St Louis",1904,Gymnastics,"Artistic G.","HEIDA, Anton",USA,Men,"pommel horse",M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","EYSER, George",USA,Men,"pommel horse",M,Silver
"St Louis",1904,Gymnastics,"Artistic G.","VOIGT, Emil",USA,Men,rings,M,Bronze
"St Louis",1904,Gymnastics,"Artistic G.","GLASS, Hermann",USA,Men,rings,M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","MERZ, William",USA,Men,rings,M,Silver
"St Louis",1904,Gymnastics,"Artistic G.","VOIGT, Emil",USA,Men,"rope climbing",M,Bronze
"St Louis",1904,Gymnastics,"Artistic G.","EYSER, George",USA,Men,"rope climbing",M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","KRAUSE, Charles",USA,Men,"rope climbing",M,Silver
"St Louis",1904,Gymnastics,"Artistic G.","DUHA, John",USA,Men,"team competition",M,Bronze
"St Louis",1904,Gymnastics,"Artistic G.","KRAUSE, Charles",USA,Men,"team competition",M,Bronze
"St Louis",1904,Gymnastics,"Artistic G.","MAYACK, Robert",USA,Men,"team competition",M,Bronze
"St Louis",1904,Gymnastics,"Artistic G.","MEYER, George",USA,Men,"team competition",M,Bronze
"St Louis",1904,Gymnastics,"Artistic G.","SCHUSTER, Philipp",USA,Men,"team competition",M,Bronze
"St Louis",1904,Gymnastics,"Artistic G.","SIEGLER, Edward",USA,Men,"team competition",M,Bronze
"St Louis",1904,Gymnastics,"Artistic G.","GRIEB, John",USA,Men,"team competition",M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","HEIDA, Anton",USA,Men,"team competition",M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","HESS, Max",USA,Men,"team competition",M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","KASSEL, Philipp",USA,Men,"team competition",M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","LENHART, Julius",USA,Men,"team competition",M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","RECKEWEG, Ernst",USA,Men,"team competition",M,Gold
"St Louis",1904,Gymnastics,"Artistic G.","BEYER, Emil",USA,Men,"team competition",M,Silver
"St Louis",1904,Gymnastics,"Artistic G.","BISSINGER, John",USA,Men,"team competition",M,Silver
"St Louis",1904,Gymnastics,"Artistic G.","ROSENKAMPF, Arthur",USA,Men,"team competition",M,Silver
"St Louis",1904,Gymnastics,"Artistic G.","SCHMITZ, Julian",USA,Men,"team competition",M,Silver
